branch_id	parent	child	parent_value	child_value	branch_length	delta
edge_106	140	141	-0.0872990899008523	0.0108665276546958	0.0206589	0.0981656175555482
edge_107	141	50	0.0108665276546958	-0.908220969	0.027098	-0.919087496654696
edge_108	141	51	0.0108665276546958	1.682832679	0.043238	1.6719661513453
edge_109	140	142	-0.0872990899008523	-0.0892806063841896	0.00123406	-0.00198151648333723
edge_110	142	52	-0.0892806063841896	-0.058124088	0.0478239	0.0311565183841896
edge_111	142	53	-0.0892806063841896	-0.181192699	0.04072	-0.0919120926158104
edge_112	137	54	-0.0634843845147341	-0.154787601	0.0463874	-0.0913032164852659
edge_113	136	55	-0.00644553459443763	-0.654811996	0.0706997	-0.648366461405562
edge_114	135	56	0.000221146694834633	-0.541434546	0.0874359	-0.541655692694835
edge_115	123	143	0.0373474013337853	0.00330531928681657	0.00278661	-0.0340420820469688
edge_116	143	144	0.00330531928681657	-0.00334406400077577	0.00187151	-0.00664938328759235
edge_117	144	57	-0.00334406400077577	-0.236605693	0.0471712	-0.233261628999224
edge_118	144	145	-0.00334406400077577	0.11198337864522	0.0828472	0.115327442645995
edge_119	145	146	0.11198337864522	0.41840535916864	0.00819307	0.30642198052342
edge_120	146	58	0.41840535916864	0.813600264	0.0127901	0.39519490483136
edge_121	146	147	0.41840535916864	0.453783133296931	0.00544136	0.0353777741282907
edge_122	147	59	0.453783133296931	0.99422238	0.00594836	0.540439246703069
edge_123	147	60	0.453783133296931	-0.105688254	0.00663246	-0.559471387296931
edge_124	145	61	0.11198337864522	-0.671372661	0.021755	-0.78335603964522
edge_125	143	148	0.00330531928681657	-0.0330880514059766	0.00420084	-0.0363933706927932
edge_126	148	62	-0.0330880514059766	-0.296493834	0.120016	-0.263405782594023
edge_127	148	63	-0.0330880514059766	-0.573790566	0.0835888	-0.540702514594023
edge_128	122	149	0.0444012132828586	-0.0308888783977887	0.00918694	-0.0752900916806473
edge_129	149	64	-0.0308888783977887	-0.860220794	0.079224	-0.829331915602211
edge_130	149	150	-0.0308888783977887	-0.0244916666412553	0.00281462	0.00639721175653342
edge_131	150	65	-0.0244916666412553	0.072321335	0.0759146	0.0968130016412553
edge_132	150	151	-0.0244916666412553	-0.00142223232210752	0.0231258	0.0230694343191478
edge_133	151	66	-0.00142223232210752	-0.066186416	0.11478	-0.0647641836778925
edge_134	151	67	-0.00142223232210752	0.127971604	0.0828487	0.129393836322108
edge_135	85	152	0.0886124758997151	0.118971742889951	0.0159514	0.0303592669902355
edge_136	152	153	0.118971742889951	0.268119080684439	0.0412669	0.149147337794488
edge_137	153	154	0.268119080684439	0.22073500558266	0.0250025	-0.047384075101779
edge_138	154	155	0.22073500558266	0.136193182946833	0.00338943	-0.0845418226358269
edge_139	155	156	0.136193182946833	-0.229736884635727	0.00703932	-0.365930067582559
edge_140	156	157	-0.229736884635727	-0.431864589656207	0.00174262	-0.20212770502048
edge_141	157	158	-0.431864589656207	0.00607121725098237	0.00198231	0.437935806907189
edge_142	158	68	0.00607121725098237	0.301533084	0.000241644	0.295461866749018
edge_143	158	69	0.00607121725098237	-0.273641564	0.000279212	-0.279712781250982
edge_144	157	70	-0.431864589656207	-0.896002199	0.00137762	-0.464137609343793
edge_145	156	71	-0.229736884635727	-0.098542436	0.00204969	0.131194448635726
edge_146	155	159	0.136193182946833	0.316654406481871	0.00667363	0.180461223535039
edge_147	159	72	0.316654406481871	-0.948350469	0.00287232	-1.26500487548187
edge_148	159	73	0.316654406481871	1.641056768	0.00283323	1.32440236151813
edge_149	154	160	0.22073500558266	0.293969712014274	0.00317754	0.0732347064316138
edge_150	160	74	0.293969712014274	0.562482673	0.00698768	0.268512960985726
edge_151	160	75	0.293969712014274	0.158928896	0.00878085	-0.135040816014274
edge_152	153	161	0.268119080684439	0.338471182559663	0.0127695	0.0703521018752238
edge_153	161	162	0.338471182559663	0.376134963783532	0.0043767	0.0376637812238699
edge_154	162	76	0.376134963783532	0.330009532	0.00587985	-0.0461254317835325
edge_155	162	77	0.376134963783532	0.460384734	0.00512151	0.0842497702164676
edge_156	161	163	0.338471182559663	0.302554163193585	0.0116006	-0.0359170193660776
edge_157	163	78	0.302554163193585	0.352215264	8.1609e-05	0.049661100806415
edge_158	163	79	0.302554163193585	-0.816180046	0.00182913	-1.11873420919359
edge_159	152	164	0.118971742889951	-0.0382237595147226	0.0918747	-0.157195502404673
edge_160	164	80	-0.0382237595147226	-0.338170825	0.0343154	-0.299947065485277
edge_161	164	81	-0.0382237595147226	0.214006631	0.0358796	0.252230390514723
edge_162	84	165	-0.0268075086825171	-0.278688547568865	0.0401002	-0.251881038886348
edge_163	165	82	-0.278688547568865	-0.562423136	0.0329315	-0.283734588431135
edge_164	165	83	-0.278688547568865	-0.175135942	0.0443554	0.103552605568865
